"file";"diff_norm_mean";"diff_norm_sd";"diff_hurst";"diff_alpha";"diff_beta";"distance";"Performalist";"Voting";"Change Point"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndex/ops_per_sec7.csv";0.419956030139447;0.274340703126545;0.392655137084488;0.124497800349917;0.999899961743224;2.71779036040396;259.599822998047;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndex/ops_per_sec7.csv";0.285758146063967;0.262106293582259;0.470655181656136;0.091779495167976;0.999899979175517;2.68960199722609;323.629425048828;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec5.csv";0.785788041654905;0.181517037591327;0.268244176063075;0.499900487944135;0.99989999698808;3.07888317474917;115.23673248291;0.677377870147896;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec5.csv";0.300038726645382;0.244608862615533;0.446403894988952;0.0776788296564461;0.99989999992028;2.61652499421135;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec5.csv";0.32000917586217;0.205103717727382;0.470094655038972;0.0379715920029831;0.999899271932449;2.58830933345843;147.902160644531;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec5.csv";0.010068529724185;0.219569174772859;0.475329480126956;0.170559078703631;0.999899996660551;2.44188579359028;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec6.csv";0.750710954907773;0.169172640883358;0.293561724594324;0.499900458358075;0.999899985993765;3.07699319974999;452.788940429688;0.677377870147896;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec6.csv";0.312911621565168;0.116634806367161;0.441250565582163;0.051595054170172;0.999899982847657;2.41202282377719;504.619445800781;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec6.csv";0.293042188343107;0.207678066404006;0.465355542889024;0.028316409218726;0.999899902606642;2.54584843852432;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec6.csv";0.02731688511148;0.168846958589328;0.468984880408149;0.113764366640556;0.99989999571669;2.31791576755574;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec7.csv";0.754988399579169;0.189966142810796;0.271252237667752;0.499900458275525;0.999899997386474;3.06604961455143;228.661575317383;0.677377870147896;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec7.csv";0.261793857565657;0.147518461691021;0.447742265989658;0.082207035101215;0.999899981723673;2.44817900372754;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec7.csv";0.307773348140385;0.16659559174911;0.466090049229525;0.00796326069413006;0.999899981610878;2.4835964291498;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec7.csv";0.030621816379581;0.233928120261451;0.47220030222927;0.151006577649475;0.999899981891629;2.45693362907795;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec8.csv";0.770548370750987;0.16951010933956;0.283089109263998;0.49990045651824;0.999899996023777;3.07635864620704;453.765716552734;0.677377870147896;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec8.csv";0.253570770767136;0.153444066818055;0.444062923547246;0.0711730971770519;0.999899980551791;2.4299419589813;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec8.csv";0.288783356628692;0.206179069939355;0.434767288955304;0.097933440329364;0.99989988958494;2.54789853456379;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec8.csv";0.290828450943491;0.18813663364135;0.466393778391868;0.022775379255265;0.999899992458269;2.5125348692688;582.494018554688;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.DistinctWithoutIndexAndQuery/ops_per_sec8.csv";0.013002936345851;0.214823887376731;0.472090124870342;0.157383315686837;0.999899991387992;2.41845363454019;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec5.csv";0.607567564993628;0.143387810356851;0.354270978541088;0.268610352786141;0.999899948193731;2.7875361015586;727.459899902344;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec5.csv";0.11232752620087;0.029450785205108;0.468761919407443;0.262396974181576;0.999899914035604;2.35397696841428;599.918395996094;0.337381745450994;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec5.csv";0.461288497178927;0.163366498448377;0.464367307276634;0.275631595181051;0.999899977644192;2.89676713936543;0;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec5.csv";0.098118595195905;0.20783577705353;0.474327641338424;0.259122233958683;0.999899994750718;2.59990142205091;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec5.csv";0.306875482694657;0.109188212101985;0.471007461872788;0.23435208648399;0.999899929555649;2.63773774575692;672.836486816406;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec5.csv";0.00174227422941498;0.255874052761638;0.475429384620561;0.175047130421595;0.999899998572331;2.48959028969699;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec5.csv";0.338975104926485;0.233816400070282;0.468240052191181;0.106376689579958;0.999899960266902;2.71257699926641;686.753723144531;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec5.csv";0.169438633935518;0.113845924930655;0.488593703144953;0.136659510897173;0.999899980809873;2.44437457186486;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec5.csv";0.251513050718493;0.229925737985458;0.484539836501675;0.149208084805433;0.999899981337912;2.69504992760773;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec6.csv";0.6065031033556;0.136843004740382;0.365153598234728;0.308016836996146;0.999899908360596;2.83839172677856;752.822387695312;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec6.csv";0.121619679702011;0.025013022267294;0.467887114114991;0.286650549713998;0.999899943599498;2.3794968378145;614.515197753906;0.337381745450994;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec6.csv";0.26826254466137;0.125821428741525;0.470052869587534;0.246152433928868;0.999899975532885;2.63253857258386;689.99072265625;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec6.csv";0.319118415532136;0.235510406195577;0.467202343500973;0.10423944837415;0.999899985647187;2.69090296681306;706.756225585938;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec6.csv";0.1432810215683;0.134813247953057;0.487773501156896;0.134010398737069;0.99989999781577;2.44357941972561;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec6.csv";0.228549603075942;0.223895453187849;0.483735070059311;0.150046416727545;0.999899999058617;2.66278687884554;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.567861599158448;0.128845164155683;0.365109629424982;0.288648249370455;0.999899994137847;2.76898311169767;0;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.135913926589465;0.001838601478243;0.467845544424107;0.297724279833049;0.999899960092463;2.37200809587715;615.467834472656;0.337381745450994;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.477503349126934;0.169970619898728;0.462926946974953;0.262407939669356;0.999899949144245;2.90621667476239;0;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.103731572974962;0.205011744124722;0.473479732569059;0.293046246314651;0.999898641527502;2.6337471319479;0;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.27701615735067;0.121740271505102;0.470580078649537;0.251868741490647;0.999899990450366;2.64229149929818;692.070556640625;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.00218800501232097;0.237933140221888;0.476318939156963;0.196103833150822;0.999899967542034;2.48749985912823;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.102078601224518;0.247393079372589;0.474638150845322;0.196833534298772;0.999899979826635;2.5981363245202;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.318727126972653;0.227909211252617;0.468361171522253;0.115953886723762;0.999899941293938;2.69379445785834;707.421936035156;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.154667664309596;0.117724180553153;0.488994632544797;0.144515876637644;0.999899998135392;2.44374667891508;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec7.csv";0.234045428411464;0.229871927980118;0.484814442539549;0.151924022170733;0.999899966204898;2.68077144563859;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec8.csv";0.605576890285203;0.113633861630813;0.353100174431197;0.222771957328302;0.999899994119174;2.69528658415752;737.442749023438;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec8.csv";0.088551191184659;0.00852321353535901;0.471154048972175;0.314545207412087;0.999899992782095;2.35753806235115;0;0.337381745450994;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec8.csv";0.46817973998207;0.158113691011475;0.464730562932768;0.279492221702125;0.998078694992238;2.89899578455573;660.639404296875;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec8.csv";0.123362114048728;0.18167797252679;0.474485708639455;0.271358235914919;0.99989996095666;2.60070438210862;0;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec8.csv";0.277091536818142;0.111906216671354;0.47110906263141;0.238542459188477;0.999899996786334;2.6161913190577;678.557861328125;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec8.csv";0.081856608206064;0.241471500440099;0.474700871868978;0.18780827315057;0.999899852460569;2.5606400317503;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec8.csv";0.322288125655698;0.231575627085973;0.468978118843793;0.110116072681316;0.999899970327928;2.69793689677864;693.591613769531;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec8.csv";0.152074366350509;0.119509689341596;0.488690326660287;0.134340243505874;0.999899998693406;2.43289411114631;0;0;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDelete/ops_per_sec8.csv";0.248867392872399;0.221788074844451;0.484986533360005;0.153406656300873;0.99989999443392;2.68598802507861;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDeleteIndexed/ops_per_sec5.csv";0.648026945092687;0.124349616146205;0;0.499900456541466;0.999899995355778;2.32368431061978;0;0.525931379654934;"true_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDeleteIndexed/ops_per_sec7.csv";0.601548094052861;0.090537749481546;0.171158765379229;0.499715172652226;0.9997147961062;2.57140067055298;0;0.461910131430592;"true_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedDeleteIndexed/ops_per_sec8.csv";0.616105801055179;0.108075430095262;0;0.499060588973817;0.999899993146428;2.26790812217545;0;0.31046364093763;"true_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec5.csv";0.456450893572759;0.185252635616999;0.0523069851219981;0.499900466302221;0.999899998893388;2.32287209426313;0;0.31046364093763;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec5.csv";0.342866742097667;0.095597877514899;0.475807653296556;0.499897938311388;0.999899808470986;2.92965731640335;456.023529052734;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec5.csv";0.303395977230685;0.114737528418002;0.475975287407638;0.203860373956618;0.999899964286943;2.6215520291237;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec5.csv";0.317430093100355;0.127333578385882;0.480728531858635;0.218909387893915;0.999899982099299;2.67795698555675;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec6.csv";0.431455620175646;0.208321807030983;0.098087104059381;0.499900438291918;0.999899960796447;2.42207921067315;0;0.31046364093763;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec6.csv";0.359725259977241;0.087463817291137;0.476747816233555;0.499898795812566;0.999899897706171;2.93689416764616;228.26530456543;0.488828235943956;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec6.csv";0.321564574611676;0.147091554149153;0.47548730504907;0.203031053120585;0.999899999889267;2.6836706921848;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec6.csv";0.302670168439073;0.120661974946099;0.480022432324946;0.204985940020007;0.999899994751037;2.6384260848865;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec7.csv";0.479046058675946;0.192923079299578;0.0699070688623891;0.499900217335985;0.99989999843575;2.39152154419823;0;0.31046364093763;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec7.csv";0.330653553193696;0.113761601868009;0.475942230240401;0.499899076212586;0.999899925343965;2.94340197287816;901.975708007812;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec7.csv";0.485084268855096;0.221497710216451;0.463208477034194;0.377768960541371;0.999852973903388;3.10254511771056;0;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec7.csv";0.033728640653294;0.263077891844369;0.47204941282964;0.35223640189915;0.999899777962114;2.7021922395621;0;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec7.csv";0.333029351672727;0.17804111862845;0.473969644563355;0.174130904768854;0.999888025263073;2.70695673955384;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec7.csv";0.206522796231638;0.212442215404479;0.480022009634692;0.190838830960436;0.999899969186684;2.65792759332732;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec8.csv";0.499646505740647;0.173627632752582;0.067022007695516;0.496594770338367;0.996594336813686;2.37245177633572;0;0.31046364093763;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec8.csv";0.335406166910862;0.115237364639859;0.476413360625133;0.499899016266972;0.999895316480042;2.95117940220186;906.815490722656;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec8.csv";0.487117559544702;0.230302424361874;0.464090357945117;0.378578319327298;0.999749749794354;3.11950038783736;0;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec8.csv";0.0547011210876761;0.243443337206352;0.471886742875841;0.364491788516559;0.999899965451048;2.70732743861302;0;0.301043310488875;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec8.csv";0.352569568204172;0.192163765248145;0.475021561956475;0.197833957048845;0.999899960774049;2.77228861876502;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec8.csv";0.203145331827638;0.204347886321002;0.480762000018443;0.209559276131289;0.999842500738903;2.66324625904039;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/Commands.FindAndModifySortedUpdate/ops_per_sec8.csv";0.336996649707294;0.133376011055875;0.480076992276619;0.205084772020859;0.999899983052982;2.69094088949569;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec5.csv";0.422828716335499;0.029621916534314;0.462229348116787;0.336523735490195;0.999899992709096;2.72577937747511;271.197723388672;0.488828235943956;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec5.csv";0.124917534158022;0.151880545174337;0.468265654909121;0.232106556985247;0.999899984320069;2.50842573793122;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec5.csv";0.090379925249387;0.218578326021059;0.479450009750486;0.139463343581591;0.999899959298393;2.49794277772288;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec5.csv";0.231953376479524;0.14091186728132;0.480548376893407;0.171508145984181;0.999899964079066;2.56392123058592;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec6.csv";0.394513911247135;0.025177584352194;0.45938418432972;0.335276168437039;0.999899978836101;2.68424034250023;1098.6552734375;0.488828235943956;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec6.csv";0.086663347786887;0.224413432660491;0.478276078479609;0.131034493944066;0.9998995757774;2.49170074319529;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec6.csv";0.251912864647717;0.149670909210079;0.47924925589224;0.165303395216204;0.999899993518617;2.58746441519155;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec7.csv";0.429964725922527;0.018726085015096;0.460836883729901;0.326383752897505;0.999899998649494;2.70458091716053;545.295776367188;0.488828235943956;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec7.csv";0.127791648628038;0.157282280614802;0.46598608460897;0.22555646821912;0.999899994227071;2.50782896991778;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec7.csv";0.090507891749559;0.214109796355146;0.478048396964115;0.140419451135148;0.999899957023244;2.48990363340991;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec7.csv";0.224896060060855;0.1446928802882;0.479948282242049;0.170907333485963;0.999899941270659;2.56040982026182;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec8.csv";0.439927993726646;0.021763354882229;0.462266745455322;0.341786373725417;0.999899970592987;2.73710239547497;1087.11340332031;0.488828235943956;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec8.csv";0.168609625121287;0.179077721073719;0.466953132008119;0.219440489031403;0.999899998151354;2.57528884274617;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec8.csv";0.092959011501069;0.217501099082988;0.478244401415502;0.137099938975041;0.999899970319034;2.49422336436377;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.GradeAdjustmentSorted/ops_per_sec8.csv";0.222671587874279;0.155786151658769;0.479381719406655;0.163699823313621;0.999899986445438;2.56553279586576;0;0.151446490492962;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.SortedUpdate/ops_per_sec5.csv";0.471223282623413;0.20039335146306;0.00911534502276801;0.499900410479124;0.999899984706462;2.27265684435884;0;0.31046364093763;"false_positive"
"performance-4.4/linux-wt-repl/misc/PipelineUpdate.FindAndModify.SortedUpdate/ops_per_sec5.csv";0.335340217443625;0.096976259344088;0.47558468222804;0.463393476326654;0.999899879500304;2.88712969978348;906.646057128906;0.301043310488875;"false_positive"
